iid,pid,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,dec_o
49,29,20,20,20,20,5,15,7,10,10,10,8,20,22,18,15,15,10,6,9,8,7,8,0
49,30,20,20,20,20,5,15,7,10,10,10,8,10,20,20,20,20,10,7,8,9,8,8,1
49,31,20,20,20,20,5,15,7,10,10,10,8,35,10,20,20,10,5,8,8,9,8,9,1
49,32,20,20,20,20,5,15,7,10,10,10,8,50,0,50,0,0,0,7,5,9,9,7,0
49,33,20,20,20,20,5,15,7,10,10,10,8,30,20,30,10,0,10,6,8,6,8,8,0
49,34,20,20,20,20,5,15,7,10,10,10,8,30,5,30,15,15,5,7,7,7,7,8,1
49,35,20,20,20,20,5,15,7,10,10,10,8,20,23,23,22,7,5,8,9,9,9,7,1
49,36,20,20,20,20,5,15,7,10,10,10,8,20,25,20,15,15,5,8,7,8,8,6,1
49,37,20,20,20,20,5,15,7,10,10,10,8,10,10,30,25,10,15,7,8,7,9,5,0
49,38,20,20,20,20,5,15,7,10,10,10,8,50,10,20,10,10,0,8,2,7,8,8,1
49,39,20,20,20,20,5,15,7,10,10,10,8,20,20,20,15,15,10,6,9,6,8,7,0
50,21,35,10,20,15,10,10,8,9,9,10,8,12,18,20,16,16,18,5,9,7,9,10,0
50,22,35,10,20,15,10,10,8,9,9,10,8,20,20,20,10,10,20,7,8,7,8,7,1
50,23,35,10,20,15,10,10,8,9,9,10,8,10,20,40,10,10,10,5,8,6,7,8,1
50,24,35,10,20,15,10,10,8,9,9,10,8,10,20,20,15,20,15,7,9,9,8,8,0
50,25,35,10,20,15,10,10,8,9,9,10,8,20,20,15,15,15,15,7,9,7,8,6,0
50,26,35,10,20,15,10,10,8,9,9,10,8,20,20,20,15,15,10,7,8,8,8,8,0
50,27,35,10,20,15,10,10,8,9,9,10,8,17,10,18,20,25,10,6,6,7,7,7,1
50,29,35,10,20,15,10,10,8,9,9,10,8,20,22,18,15,15,10,6,9,8,7,8,1
50,30,35,10,20,15,10,10,8,9,9,10,8,10,20,20,20,20,10,7,8,9,8,8,1
50,31,35,10,20,15,10,10,8,9,9,10,8,35,10,20,20,10,5,8,8,9,8,9,1
50,32,35,10,20,15,10,10,8,9,9,10,8,50,0,50,0,0,0,7,5,9,9,7,0
50,33,35,10,20,15,10,10,8,9,9,10,8,30,20,30,10,0,10,6,8,6,8,8,1
50,34,35,10,20,15,10,10,8,9,9,10,8,30,5,30,15,15,5,7,7,7,7,8,0
50,35,35,10,20,15,10,10,8,9,9,10,8,20,23,23,22,7,5,8,9,9,9,7,1
50,36,35,10,20,15,10,10,8,9,9,10,8,20,25,20,15,15,5,8,7,8,8,6,0
50,37,35,10,20,15,10,10,8,9,9,10,8,10,10,30,25,10,15,7,8,7,9,5,1
50,38,35,10,20,15,10,10,8,9,9,10,8,50,10,20,10,10,0,8,2,7,8,8,1
50,39,35,10,20,15,10,10,8,9,9,10,8,20,20,20,15,15,10,6,9,6,8,7,1
51,21,25,10,35,15,0,15,6,8,2,10,2,12,18,20,16,16,18,5,9,7,9,10,0
51,22,25,10,35,15,0,15,6,8,2,10,2,20,20,20,10,10,20,7,8,7,8,7,0
51,23,25,10,35,15,0,15,6,8,2,10,2,10,20,40,10,10,10,5,8,6,7,8,0
51,24,25,10,35,15,0,15,6,8,2,10,2,10,20,20,15,20,15,7,9,9,8,8,0
51,25,25,10,35,15,0,15,6,8,2,10,2,20,20,15,15,15,15,7,9,7,8,6,0
51,26,25,10,35,15,0,15,6,8,2,10,2,20,20,20,15,15,10,7,8,8,8,8,0
51,27,25,10,35,15,0,15,6,8,2,10,2,17,10,18,20,25,10,6,6,7,7,7,0
51,29,25,10,35,15,0,15,6,8,2,10,2,20,22,18,15,15,10,6,9,8,7,8,1
51,30,25,10,35,15,0,15,6,8,2,10,2,10,20,20,20,20,10,7,8,9,8,8,0
51,31,25,10,35,15,0,15,6,8,2,10,2,35,10,20,20,10,5,8,8,9,8,9,0
51,32,25,10,35,15,0,15,6,8,2,10,2,50,0,50,0,0,0,7,5,9,9,7,0
51,33,25,10,35,15,0,15,6,8,2,10,2,30,20,30,10,0,10,6,8,6,8,8,0
51,34,25,10,35,15,0,15,6,8,2,10,2,30,5,30,15,15,5,7,7,7,7,8,0
51,35,25,10,35,15,0,15,6,8,2,10,2,20,23,23,22,7,5,8,9,9,9,7,1
51,36,25,10,35,15,0,15,6,8,2,10,2,20,25,20,15,15,5,8,7,8,8,6,1
51,37,25,10,35,15,0,15,6,8,2,10,2,10,10,30,25,10,15,7,8,7,9,5,1
51,38,25,10,35,15,0,15,6,8,2,10,2,50,10,20,10,10,0,8,2,7,8,8,0
51,39,25,10,35,15,0,15,6,8,2,10,2,20,20,20,15,15,10,6,9,6,8,7,0
52,21,15,20,15,30,5,15,5,8,6,8,7,12,18,20,16,16,18,5,9,7,9,10,0
52,22,15,20,15,30,5,15,5,8,6,8,7,20,20,20,10,10,20,7,8,7,8,7,0
52,23,15,20,15,30,5,15,5,8,6,8,7,10,20,40,10,10,10,5,8,6,7,8,0
52,24,15,20,15,30,5,15,5,8,6,8,7,10,20,20,15,20,15,7,9,9,8,8,0
52,25,15,20,15,30,5,15,5,8,6,8,7,20,20,15,15,15,15,7,9,7,8,6,0
52,26,15,20,15,30,5,15,5,8,6,8,7,20,20,20,15,15,10,7,8,8,8,8,0
52,27,15,20,15,30,5,15,5,8,6,8,7,17,10,18,20,25,10,6,6,7,7,7,0
52,29,15,20,15,30,5,15,5,8,6,8,7,20,22,18,15,15,10,6,9,8,7,8,1
52,30,15,20,15,30,5,15,5,8,6,8,7,10,20,20,20,20,10,7,8,9,8,8,0
52,31,15,20,15,30,5,15,5,8,6,8,7,35,10,20,20,10,5,8,8,9,8,9,0
52,32,15,20,15,30,5,15,5,8,6,8,7,50,0,50,0,0,0,7,5,9,9,7,0
52,33,15,20,15,30,5,15,5,8,6,8,7,30,20,30,10,0,10,6,8,6,8,8,1
52,34,15,20,15,30,5,15,5,8,6,8,7,30,5,30,15,15,5,7,7,7,7,8,0
52,35,15,20,15,30,5,15,5,8,6,8,7,20,23,23,22,7,5,8,9,9,9,7,0
52,36,15,20,15,30,5,15,5,8,6,8,7,20,25,20,15,15,5,8,7,8,8,6,0
52,37,15,20,15,30,5,15,5,8,6,8,7,10,10,30,25,10,15,7,8,7,9,5,1
52,38,15,20,15,30,5,15,5,8,6,8,7,50,10,20,10,10,0,8,2,7,8,8,0
52,39,15,20,15,30,5,15,5,8,6,8,7,20,20,20,15,15,10,6,9,6,8,7,1
53,21,40,15,20,10,5,10,8,9,8,8,8,12,18,20,16,16,18,5,9,7,9,10,0
53,22,40,15,20,10,5,10,8,9,8,8,8,20,20,20,10,10,20,7,8,7,8,7,1
53,23,40,15,20,10,5,10,8,9,8,8,8,10,20,40,10,10,10,5,8,6,7,8,0
53,24,40,15,20,10,5,10,8,9,8,8,8,10,20,20,15,20,15,7,9,9,8,8,1
53,25,40,15,20,10,5,10,8,9,8,8,8,20,20,15,15,15,15,7,9,7,8,6,0
53,26,40,15,20,10,5,10,8,9,8,8,8,20,20,20,15,15,10,7,8,8,8,8,0
53,27,40,15,20,10,5,10,8,9,8,8,8,17,10,18,20,25,10,6,6,7,7,7,0
53,29,40,15,20,10,5,10,8,9,8,8,8,20,22,18,15,15,10,6,9,8,7,8,1
53,30,40,15,20,10,5,10,8,9,8,8,8,10,20,20,20,20,10,7,8,9,8,8,1
53,31,40,15,20,10,5,10,8,9,8,8,8,35,10,20,20,10,5,8,8,9,8,9,0
53,32,40,15,20,10,5,10,8,9,8,8,8,50,0,50,0,0,0,7,5,9,9,7,0
53,33,40,15,20,10,5,10,8,9,8,8,8,30,20,30,10,0,10,6,8,6,8,8,0
53,34,40,15,20,10,5,10,8,9,8,8,8,30,5,30,15,15,5,7,7,7,7,8,0
53,35,40,15,20,10,5,10,8,9,8,8,8,20,23,23,22,7,5,8,9,9,9,7,1
53,36,40,15,20,10,5,10,8,9,8,8,8,20,25,20,15,15,5,8,7,8,8,6,1
53,37,40,15,20,10,5,10,8,9,8,8,8,10,10,30,25,10,15,7,8,7,9,5,1
53,38,40,15,20,10,5,10,8,9,8,8,8,50,10,20,10,10,0,8,2,7,8,8,0
53,39,40,15,20,10,5,10,8,9,8,8,8,20,20,20,15,15,10,6,9,6,8,7,1
54,21,40,20,20,20,0,0,8,9,8,8,8,12,18,20,16,16,18,5,9,7,9,10,0
54,22,40,20,20,20,0,0,8,9,8,8,8,20,20,20,10,10,20,7,8,7,8,7,0
54,23,40,20,20,20,0,0,8,9,8,8,8,10,20,40,10,10,10,5,8,6,7,8,0
54,24,40,20,20,20,0,0,8,9,8,8,8,10,20,20,15,20,15,7,9,9,8,8,0
54,25,40,20,20,20,0,0,8,9,8,8,8,20,20,15,15,15,15,7,9,7,8,6,0
54,26,40,20,20,20,0,0,8,9,8,8,8,20,20,20,15,15,10,7,8,8,8,8,0
54,27,40,20,20,20,0,0,8,9,8,8,8,17,10,18,20,25,10,6,6,7,7,7,0
54,29,40,20,20,20,0,0,8,9,8,8,8,20,22,18,15,15,10,6,9,8,7,8,0
54,30,40,20,20,20,0,0,8,9,8,8,8,10,20,20,20,20,10,7,8,9,8,8,0
54,31,40,20,20,20,0,0,8,9,8,8,8,35,10,20,20,10,5,8,8,9,8,9,0
54,32,40,20,20,20,0,0,8,9,8,8,8,50,0,50,0,0,0,7,5,9,9,7,0
54,33,40,20,20,20,0,0,8,9,8,8,8,30,20,30,10,0,10,6,8,6,8,8,0
54,34,40,20,20,20,0,0,8,9,8,8,8,30,5,30,15,15,5,7,7,7,7,8,0
54,35,40,20,20,20,0,0,8,9,8,8,8,20,23,23,22,7,5,8,9,9,9,7,0
54,36,40,20,20,20,0,0,8,9,8,8,8,20,25,20,15,15,5,8,7,8,8,6,0
54,37,40,20,20,20,0,0,8,9,8,8,8,10,10,30,25,10,15,7,8,7,9,5,0
54,38,40,20,20,20,0,0,8,9,8,8,8,50,10,20,10,10,0,8,2,7,8,8,0
54,39,40,20,20,20,0,0,8,9,8,8,8,20,20,20,15,15,10,6,9,6,8,7,0
55,21,20,25,25,10,10,10,6,10,10,9,10,12,18,20,16,16,18,5,9,7,9,10,0
55,22,20,25,25,10,10,10,6,10,10,9,10,20,20,20,10,10,20,7,8,7,8,7,1
55,23,20,25,25,10,10,10,6,10,10,9,10,10,20,40,10,10,10,5,8,6,7,8,0
55,24,20,25,25,10,10,10,6,10,10,9,10,10,20,20,15,20,15,7,9,9,8,8,0
55,25,20,25,25,10,10,10,6,10,10,9,10,20,20,15,15,15,15,7,9,7,8,6,0
55,26,20,25,25,10,10,10,6,10,10,9,10,20,20,20,15,15,10,7,8,8,8,8,0
55,27,20,25,25,10,10,10,6,10,10,9,10,17,10,18,20,25,10,6,6,7,7,7,0
55,29,20,25,25,10,10,10,6,10,10,9,10,20,22,18,15,15,10,6,9,8,7,8,1
55,30,20,25,25,10,10,10,6,10,10,9,10,10,20,20,20,20,10,7,8,9,8,8,1
55,31,20,25,25,10,10,10,6,10,10,9,10,35,10,20,20,10,5,8,8,9,8,9,1
55,32,20,25,25,10,10,10,6,10,10,9,10,50,0,50,0,0,0,7,5,9,9,7,0
55,33,20,25,25,10,10,10,6,10,10,9,10,30,20,30,10,0,10,6,8,6,8,8,0
55,34,20,25,25,10,10,10,6,10,10,9,10,30,5,30,15,15,5,7,7,7,7,8,0
55,35,20,25,25,10,10,10,6,10,10,9,10,20,23,23,22,7,5,8,9,9,9,7,0
55,36,20,25,25,10,10,10,6,10,10,9,10,20,25,20,15,15,5,8,7,8,8,6,0
55,37,20,25,25,10,10,10,6,10,10,9,10,10,10,30,25,10,15,7,8,7,9,5,1
55,38,20,25,25,10,10,10,6,10,10,9,10,50,10,20,10,10,0,8,2,7,8,8,1
55,39,20,25,25,10,10,10,6,10,10,9,10,20,20,20,15,15,10,6,9,6,8,7,0
66,56,20,25,15,15,53,20,6,7,7,8,8,17,18,18,15,17,15,10,10,9,8,5,0
66,57,20,25,15,15,53,20,6,7,7,8,8,10,20,20,20,15,15,6,10,10,9,10,0
66,60,20,25,15,15,53,20,6,7,7,8,8,5,20,25,15,15,20,7,9,9,9,9,1
66,61,20,25,15,15,53,20,6,7,7,8,8,15,15,20,15,15,20,7,10,7,10,7,0
66,62,20,25,15,15,53,20,6,7,7,8,8,30,10,20,20,10,10,9,9,9,9,9,0
66,63,20,25,15,15,53,20,6,7,7,8,8,5,15,45,25,0,10,6,8,9,8,7,1
66,64,20,25,15,15,53,20,6,7,7,8,8,10,25,25,10,10,20,8,8,6,9,9,1
66,65,20,25,15,15,53,20,6,7,7,8,8,17,17,17,17,17,15,7,9,9,8,9,0
67,56,20,15,20,20,5,10,5,7,6,7,7,17,18,18,15,17,15,10,10,9,8,5,0
67,57,20,15,20,20,5,10,5,7,6,7,7,10,20,20,20,15,15,6,10,10,9,10,0
67,60,20,15,20,20,5,10,5,7,6,7,7,5,20,25,15,15,20,7,9,9,9,9,0
67,61,20,15,20,20,5,10,5,7,6,7,7,15,15,20,15,15,20,7,10,7,10,7,0
67,62,20,15,20,20,5,10,5,7,6,7,7,30,10,20,20,10,10,9,9,9,9,9,1
67,63,20,15,20,20,5,10,5,7,6,7,7,5,15,45,25,0,10,6,8,9,8,7,1
67,64,20,15,20,20,5,10,5,7,6,7,7,10,25,25,10,10,20,8,8,6,9,9,1
67,65,20,15,20,20,5,10,5,7,6,7,7,17,17,17,17,17,15,7,9,9,8,9,0
68,56,21,17,22,20,8,13,6,8,7,8,8,17,18,18,15,17,15,10,10,9,8,5,0
68,57,21,17,22,20,8,13,6,8,7,8,8,10,20,20,20,15,15,6,10,10,9,10,0
68,60,21,17,22,20,8,13,6,8,7,8,8,5,20,25,15,15,20,7,9,9,9,9,0
68,61,21,17,22,20,8,13,6,8,7,8,8,15,15,20,15,15,20,7,10,7,10,7,0
68,62,21,17,22,20,8,13,6,8,7,8,8,30,10,20,20,10,10,9,9,9,9,9,0
68,63,21,17,22,20,8,13,6,8,7,8,8,5,15,45,25,0,10,6,8,9,8,7,1
68,64,21,17,22,20,8,13,6,8,7,8,8,10,25,25,10,10,20,8,8,6,9,9,0
68,65,21,17,22,20,8,13,6,8,7,8,8,17,17,17,17,17,15,7,9,9,8,9,0
69,56,50,10,30,10,0,0,5,9,5,8,8,17,18,18,15,17,15,10,10,9,8,5,1
69,57,50,10,30,10,0,0,5,9,5,8,8,10,20,20,20,15,15,6,10,10,9,10,0
69,60,50,10,30,10,0,0,5,9,5,8,8,5,20,25,15,15,20,7,9,9,9,9,1
69,61,50,10,30,10,0,0,5,9,5,8,8,15,15,20,15,15,20,7,10,7,10,7,1
69,62,50,10,30,10,0,0,5,9,5,8,8,30,10,20,20,10,10,9,9,9,9,9,1
69,63,50,10,30,10,0,0,5,9,5,8,8,5,15,45,25,0,10,6,8,9,8,7,1
69,64,50,10,30,10,0,0,5,9,5,8,8,10,25,25,10,10,20,8,8,6,9,9,1
69,65,50,10,30,10,0,0,5,9,5,8,8,17,17,17,17,17,15,7,9,9,8,9,0
70,56,25,10,20,20,15,10,8,6,8,9,6,17,18,18,15,17,15,10,10,9,8,5,1
70,57,25,10,20,20,15,10,8,6,8,9,6,10,20,20,20,15,15,6,10,10,9,10,1
70,60,25,10,20,20,15,10,8,6,8,9,6,5,20,25,15,15,20,7,9,9,9,9,0
70,61,25,10,20,20,15,10,8,6,8,9,6,15,15,20,15,15,20,7,10,7,10,7,0
70,62,25,10,20,20,15,10,8,6,8,9,6,30,10,20,20,10,10,9,9,9,9,9,0
70,63,25,10,20,20,15,10,8,6,8,9,6,5,15,45,25,0,10,6,8,9,8,7,1
70,64,25,10,20,20,15,10,8,6,8,9,6,10,25,25,10,10,20,8,8,6,9,9,0
70,65,25,10,20,20,15,10,8,6,8,9,6,17,17,17,17,17,15,7,9,9,8,9,0
71,56,60,15,0,15,0,10,6,8,8,10,10,17,18,18,15,17,15,10,10,9,8,5,0
71,57,60,15,0,15,0,10,6,8,8,10,10,10,20,20,20,15,15,6,10,10,9,10,1
71,60,60,15,0,15,0,10,6,8,8,10,10,5,20,25,15,15,20,7,9,9,9,9,0
71,61,60,15,0,15,0,10,6,8,8,10,10,15,15,20,15,15,20,7,10,7,10,7,1
71,62,60,15,0,15,0,10,6,8,8,10,10,30,10,20,20,10,10,9,9,9,9,9,0
71,63,60,15,0,15,0,10,6,8,8,10,10,5,15,45,25,0,10,6,8,9,8,7,0
71,64,60,15,0,15,0,10,6,8,8,10,10,10,25,25,10,10,20,8,8,6,9,9,1
71,65,60,15,0,15,0,10,6,8,8,10,10,17,17,17,17,17,15,7,9,9,8,9,0
72,56,21,20,19,20,10,10,7,9,8,8,8,17,18,18,15,17,15,10,10,9,8,5,0
72,57,21,20,19,20,10,10,7,9,8,8,8,10,20,20,20,15,15,6,10,10,9,10,1
72,60,21,20,19,20,10,10,7,9,8,8,8,5,20,25,15,15,20,7,9,9,9,9,0
72,61,21,20,19,20,10,10,7,9,8,8,8,15,15,20,15,15,20,7,10,7,10,7,0
72,62,21,20,19,20,10,10,7,9,8,8,8,30,10,20,20,10,10,9,9,9,9,9,0
72,63,21,20,19,20,10,10,7,9,8,8,8,5,15,45,25,0,10,6,8,9,8,7,0
72,64,21,20,19,20,10,10,7,9,8,8,8,10,25,25,10,10,20,8,8,6,9,9,1
72,65,21,20,19,20,10,10,7,9,8,8,8,17,17,17,17,17,15,7,9,9,8,9,0
73,56,30,10,20,30,0,10,7,7,8,7,8,17,18,18,15,17,15,10,10,9,8,5,1
73,57,30,10,20,30,0,10,7,7,8,7,8,10,20,20,20,15,15,6,10,10,9,10,1
73,60,30,10,20,30,0,10,7,7,8,7,8,5,20,25,15,15,20,7,9,9,9,9,1
73,61,30,10,20,30,0,10,7,7,8,7,8,15,15,20,15,15,20,7,10,7,10,7,0
73,62,30,10,20,30,0,10,7,7,8,7,8,30,10,20,20,10,10,9,9,9,9,9,0
73,63,30,10,20,30,0,10,7,7,8,7,8,5,15,45,25,0,10,6,8,9,8,7,0
73,64,30,10,20,30,0,10,7,7,8,7,8,10,25,25,10,10,20,8,8,6,9,9,1
73,65,30,10,20,30,0,10,7,7,8,7,8,17,17,17,17,17,15,7,9,9,8,9,0
74,56,30,0,30,30,10,0,7,9,9,8,7,17,18,18,15,17,15,10,10,9,8,5,0
74,57,30,0,30,30,10,0,7,9,9,8,7,10,20,20,20,15,15,6,10,10,9,10,0
74,60,30,0,30,30,10,0,7,9,9,8,7,5,20,25,15,15,20,7,9,9,9,9,1
74,61,30,0,30,30,10,0,7,9,9,8,7,15,15,20,15,15,20,7,10,7,10,7,0
74,62,30,0,30,30,10,0,7,9,9,8,7,30,10,20,20,10,10,9,9,9,9,9,1
74,63,30,0,30,30,10,0,7,9,9,8,7,5,15,45,25,0,10,6,8,9,8,7,0
74,64,30,0,30,30,10,0,7,9,9,8,7,10,25,25,10,10,20,8,8,6,9,9,0
74,65,30,0,30,30,10,0,7,9,9,8,7,17,17,17,17,17,15,7,9,9,8,9,0
75,56,20,20,20,20,10,10,7,7,8,8,8,17,18,18,15,17,15,10,10,9,8,5,0
75,57,20,20,20,20,10,10,7,7,8,8,8,10,20,20,20,15,15,6,10,10,9,10,0
75,60,20,20,20,20,10,10,7,7,8,8,8,5,20,25,15,15,20,7,9,9,9,9,0
75,61,20,20,20,20,10,10,7,7,8,8,8,15,15,20,15,15,20,7,10,7,10,7,1
75,62,20,20,20,20,10,10,7,7,8,8,8,30,10,20,20,10,10,9,9,9,9,9,0
75,63,20,20,20,20,10,10,7,7,8,8,8,5,15,45,25,0,10,6,8,9,8,7,0
75,64,20,20,20,20,10,10,7,7,8,8,8,10,25,25,10,10,20,8,8,6,9,9,1
75,65,20,20,20,20,10,10,7,7,8,8,8,17,17,17,17,17,15,7,9,9,8,9,0
94,76,20,20,20,10,10,20,6,9,9,9,7,10,10,30,20,10,20,6,6,6,8,4,1
94,77,20,20,20,10,10,20,6,9,9,9,7,15,20,20,20,15,10,6,8,8,8,8,1
94,78,20,20,20,10,10,20,6,9,9,9,7,10,25,20,10,20,15,3,10,3,8,8,0
94,79,20,20,20,10,10,20,6,9,9,9,7,10,20,15,20,20,15,7,9,8,7,7,0
94,80,20,20,20,10,10,20,6,9,9,9,7,10,20,20,10,20,20,8,8,8,8,8,0
94,81,20,20,20,10,10,20,6,9,9,9,7,10,10,20,20,20,20,8,7,8,7,7,0
94,82,20,20,20,10,10,20,6,9,9,9,7,20,20,20,20,10,10,8,9,8,8,7,1
94,83,20,20,20,10,10,20,6,9,9,9,7,10,32,20,12,11,15,5,9,9,5,5,0
94,84,20,20,20,10,10,20,6,9,9,9,7,30,30,30,5,0,5,7,9,7,8,5,0
94,85,20,20,20,10,10,20,6,9,9,9,7,20,25,15,15,15,10,7,9,9,8,9,0
94,86,20,20,20,10,10,20,6,9,9,9,7,15,20,20,20,5,20,7,9,9,9,4,0
94,87,20,20,20,10,10,20,6,9,9,9,7,15,15,20,15,15,20,9,9,9,9,9,0
94,88,20,20,20,10,10,20,6,9,9,9,7,15,15,20,15,20,15,9,9,9,9,9,0
94,89,20,20,20,10,10,20,6,9,9,9,7,25,15,20,20,20,0,8,9,8,9,10,0
94,90,20,20,20,10,10,20,6,9,9,9,7,15,21,18,18,10,18,5,8,5,7,5,0
94,91,20,20,20,10,10,20,6,9,9,9,7,15,3,50,20,2,10,6,7,7,9,8,0
94,92,20,20,20,10,10,20,6,9,9,9,7,10,20,20,20,20,10,9,10,9,9,9,0
94,93,20,20,20,10,10,20,6,9,9,9,7,14,20,18,24,18,6,8,8,8,8,7,0
95,76,18,18,18,19,13,14,7,9,8,10,7,10,10,30,20,10,20,6,6,6,8,4,0
95,77,18,18,18,19,13,14,7,9,8,10,7,15,20,20,20,15,10,6,8,8,8,8,0
95,78,18,18,18,19,13,14,7,9,8,10,7,10,25,20,10,20,15,3,10,3,8,8,0
95,79,18,18,18,19,13,14,7,9,8,10,7,10,20,15,20,20,15,7,9,8,7,7,0
95,80,18,18,18,19,13,14,7,9,8,10,7,10,20,20,10,20,20,8,8,8,8,8,0
95,81,18,18,18,19,13,14,7,9,8,10,7,10,10,20,20,20,20,8,7,8,7,7,0
95,82,18,18,18,19,13,14,7,9,8,10,7,20,20,20,20,10,10,8,9,8,8,7,0
95,83,18,18,18,19,13,14,7,9,8,10,7,10,32,20,12,11,15,5,9,9,5,5,0
95,84,18,18,18,19,13,14,7,9,8,10,7,30,30,30,5,0,5,7,9,7,8,5,0
95,85,18,18,18,19,13,14,7,9,8,10,7,20,25,15,15,15,10,7,9,9,8,9,0
95,86,18,18,18,19,13,14,7,9,8,10,7,15,20,20,20,5,20,7,9,9,9,4,0
95,87,18,18,18,19,13,14,7,9,8,10,7,15,15,20,15,15,20,9,9,9,9,9,0
95,88,18,18,18,19,13,14,7,9,8,10,7,15,15,20,15,20,15,9,9,9,9,9,0
95,89,18,18,18,19,13,14,7,9,8,10,7,25,15,20,20,20,0,8,9,8,9,10,0
95,90,18,18,18,19,13,14,7,9,8,10,7,15,21,18,18,10,18,5,8,5,7,5,1
95,91,18,18,18,19,13,14,7,9,8,10,7,15,3,50,20,2,10,6,7,7,9,8,0
95,92,18,18,18,19,13,14,7,9,8,10,7,10,20,20,20,20,10,9,10,9,9,9,0
95,93,18,18,18,19,13,14,7,9,8,10,7,14,20,18,24,18,6,8,8,8,8,7,1
96,76,10,20,20,22,6,22,7,9,9,9,9,10,10,30,20,10,20,6,6,6,8,4,0
96,77,10,20,20,22,6,22,7,9,9,9,9,15,20,20,20,15,10,6,8,8,8,8,0
96,78,10,20,20,22,6,22,7,9,9,9,9,10,25,20,10,20,15,3,10,3,8,8,0
96,79,10,20,20,22,6,22,7,9,9,9,9,10,20,15,20,20,15,7,9,8,7,7,0
96,80,10,20,20,22,6,22,7,9,9,9,9,10,20,20,10,20,20,8,8,8,8,8,0
96,81,10,20,20,22,6,22,7,9,9,9,9,10,10,20,20,20,20,8,7,8,7,7,0
96,82,10,20,20,22,6,22,7,9,9,9,9,20,20,20,20,10,10,8,9,8,8,7,0
96,83,10,20,20,22,6,22,7,9,9,9,9,10,32,20,12,11,15,5,9,9,5,5,0
96,84,10,20,20,22,6,22,7,9,9,9,9,30,30,30,5,0,5,7,9,7,8,5,0
96,85,10,20,20,22,6,22,7,9,9,9,9,20,25,15,15,15,10,7,9,9,8,9,0
96,86,10,20,20,22,6,22,7,9,9,9,9,15,20,20,20,5,20,7,9,9,9,4,0
96,87,10,20,20,22,6,22,7,9,9,9,9,15,15,20,15,15,20,9,9,9,9,9,0
96,88,10,20,20,22,6,22,7,9,9,9,9,15,15,20,15,20,15,9,9,9,9,9,0
96,89,10,20,20,22,6,22,7,9,9,9,9,25,15,20,20,20,0,8,9,8,9,10,0
96,90,10,20,20,22,6,22,7,9,9,9,9,15,21,18,18,10,18,5,8,5,7,5,0
96,91,10,20,20,22,6,22,7,9,9,9,9,15,3,50,20,2,10,6,7,7,9,8,0
96,92,10,20,20,22,6,22,7,9,9,9,9,10,20,20,20,20,10,9,10,9,9,9,0
96,93,10,20,20,22,6,22,7,9,9,9,9,14,20,18,24,18,6,8,8,8,8,7,0
97,76,50,7,20,23,0,0,7,5,7,6,6,10,10,30,20,10,20,6,6,6,8,4,1
97,77,50,7,20,23,0,0,7,5,7,6,6,15,20,20,20,15,10,6,8,8,8,8,1
97,78,50,7,20,23,0,0,7,5,7,6,6,10,25,20,10,20,15,3,10,3,8,8,0
97,79,50,7,20,23,0,0,7,5,7,6,6,10,20,15,20,20,15,7,9,8,7,7,1
97,80,50,7,20,23,0,0,7,5,7,6,6,10,20,20,10,20,20,8,8,8,8,8,1
97,81,50,7,20,23,0,0,7,5,7,6,6,10,10,20,20,20,20,8,7,8,7,7,0
97,82,50,7,20,23,0,0,7,5,7,6,6,20,20,20,20,10,10,8,9,8,8,7,0
97,83,50,7,20,23,0,0,7,5,7,6,6,10,32,20,12,11,15,5,9,9,5,5,0
97,84,50,7,20,23,0,0,7,5,7,6,6,30,30,30,5,0,5,7,9,7,8,5,0
97,85,50,7,20,23,0,0,7,5,7,6,6,20,25,15,15,15,10,7,9,9,8,9,1
97,86,50,7,20,23,0,0,7,5,7,6,6,15,20,20,20,5,20,7,9,9,9,4,1
97,87,50,7,20,23,0,0,7,5,7,6,6,15,15,20,15,15,20,9,9,9,9,9,0
97,88,50,7,20,23,0,0,7,5,7,6,6,15,15,20,15,20,15,9,9,9,9,9,0
97,89,50,7,20,23,0,0,7,5,7,6,6,25,15,20,20,20,0,8,9,8,9,10,0
97,90,50,7,20,23,0,0,7,5,7,6,6,15,21,18,18,10,18,5,8,5,7,5,1
97,91,50,7,20,23,0,0,7,5,7,6,6,15,3,50,20,2,10,6,7,7,9,8,1
97,92,50,7,20,23,0,0,7,5,7,6,6,10,20,20,20,20,10,9,10,9,9,9,1
97,93,50,7,20,23,0,0,7,5,7,6,6,14,20,18,24,18,6,8,8,8,8,7,1
98,76,40,20,15,20,0,5,8,8,8,8,8,10,10,30,20,10,20,6,6,6,8,4,0
98,77,40,20,15,20,0,5,8,8,8,8,8,15,20,20,20,15,10,6,8,8,8,8,1
98,78,40,20,15,20,0,5,8,8,8,8,8,10,25,20,10,20,15,3,10,3,8,8,0
98,79,40,20,15,20,0,5,8,8,8,8,8,10,20,15,20,20,15,7,9,8,7,7,0
98,80,40,20,15,20,0,5,8,8,8,8,8,10,20,20,10,20,20,8,8,8,8,8,0
98,81,40,20,15,20,0,5,8,8,8,8,8,10,10,20,20,20,20,8,7,8,7,7,0
